ID_Envio;ID_Transportista;Fecha_Salida;Tipo_Vehiculo;Tipo_Carga;Region_Origen;Region_Destino;Distancia_Km;Costo_Combustible;Costo_Mantenimiento;Tarifa_Cliente;Estado_Final;Fecha_Llegada_Estimada;Fecha_Llegada_Real
ENV00743;ID_T008;2024-09-17;Furgoneta;Mobiliario;Centro;Norte;142;227;82;249;Cancelado;2024-09-17 06:48:57.600;2024-09-17 06:48:57.600000
ENV00744;ID_T005;2024-05-05;Camioneta;Paqueteria;Levante;Norte;222;20;29;428;Cancelado;2024-05-05 10:39:21.600;2024-05-05 10:39:21.600000
ENV00745;ID_T007;2024-12-22;Furgoneta;Frío;Norte;Levante;78;54;67;265;Retrasado;2024-12-22 03:44:38.400;2024-12-23 03:44:38.400000
ENV00746;ID_T007;2024-08-08;Furgoneta;Frío;Sur;Centro;350;237;86;332;Cancelado;2024-08-08 16:48:00.000;2024-08-08 16:48:00.000000
ENV00747;ID_T001;2024-02-28;Furgoneta;Frío;Centro;Levante;444;20;62;316;Entregado;2024-02-28 21:18:43.200;2024-02-29 02:37:37.865488
ENV00748;ID_T006;2024-04-26;Furgoneta;Químicos;Levante;Canarias;279;317;85;358;Cancelado;2024-04-26 13:23:31.200;2024-04-26 13:23:31.200000
ENV00749;ID_T004;2024-05-02;Camioneta;Materiales_Construccion;Sur;Centro;548;120;20;334;Retrasado;2024-05-03 02:18:14.400;2024-05-08 02:18:14.400000
ENV00750;ID_T009;2024-12-27;Furgoneta;Frío;Levante;Sur;411;177;69;280;Entregado;2024-12-27 19:43:40.800;2024-12-28 05:26:55.838204
ENV00751;ID_T014;2024-06-07;Camioneta;Paqueteria;Sur;Canarias;423;218;14;303;Entregado;2024-06-07 20:18:14.400;2024-06-08 08:15:31.059929
ENV00752;ID_T008;2024-03-09;Furgoneta;Químicos;Centro;Norte;552;233;64;326;Entregado;2024-03-10 02:29:45.600;2024-03-09 22:09:04.637744
ENV00753;ID_T013;2024-09-06;Furgoneta;Frío;Andalucía;Andalucía;851;238;34;477;Retrasado;2024-09-07 16:50:52.800;2024-09-12 16:50:52.800000
ENV00754;ID_T014;2024-09-19;Furgoneta;Químicos;Andalucía;Norte;422;172;50;292;Retrasado;2024-09-19 20:15:21.600;2024-09-22 20:15:21.600000
ENV00755;ID_T003;2024-07-27;Camioneta;Químicos;Levante;Centro;835;20;47;252;Cancelado;2024-07-28 16:04:48.000;2024-07-28 16:04:48.000000
ENV00756;ID_T010;2024-01-14;Furgoneta;Frío;Levante;Canarias;497;164;85;132;Entregado;2024-01-14 23:51:21.600;2024-01-14 23:47:36.387688
ENV00757;ID_T004;2024-03-13;Camioneta;Frío;Levante;Levante;398;175;61;208;Retrasado;2024-03-13 19:06:14.400;2024-03-14 19:06:14.400000
ENV00758;ID_T007;2024-12-13;Camioneta;Materiales_Construccion;Andalucía;Levante;424;20;10;208;Retrasado;2024-12-13 20:21:07.200;2024-12-18 20:21:07.200000
ENV00759;ID_T015;2024-10-03;Camioneta;Frío;Andalucía;Centro;1072;174;10;335;Entregado;2024-10-05 03:27:21.600;2024-10-04 19:47:28.066278
ENV00760;ID_T009;2024-04-22;Camioneta;Frío;Levante;Andalucía;430;82;96;296;Cancelado;2024-04-22 20:38:24.000;2024-04-22 20:38:24.000000
ENV00761;ID_T004;2024-02-20;Furgoneta;Químicos;Norte;Levante;50;102;74;425;Entregado;2024-02-20 02:24:00.000;2024-02-19 21:38:32.329543
ENV00762;ID_T009;2024-07-16;Camioneta;Frío;Levante;Sur;529;183;55;450;Retrasado;2024-07-17 01:23:31.200;2024-07-19 01:23:31.200000
ENV00763;ID_T011;2024-04-24;Furgoneta;Mobiliario;Andalucía;Levante;308;232;62;287;Retrasado;2024-04-24 14:47:02.400;2024-04-25 14:47:02.400000
ENV00764;ID_T001;2024-07-30;Camioneta;Mobiliario;Andalucía;Centro;50;169;75;545;Cancelado;2024-07-30 02:24:00.000;2024-07-30 02:24:00.000000
ENV00765;ID_T013;2024-12-15;Camioneta;Frío;Centro;Sur;297;166;60;305;Retrasado;2024-12-15 14:15:21.600;2024-12-17 14:15:21.600000
ENV00766;ID_T014;2024-08-22;Furgoneta;Químicos;Norte;Canarias;1175;20;41;291;Entregado;2024-08-24 08:24:00.000;2024-08-24 08:40:31.545930
ENV00767;ID_T012;2024-08-13;Camioneta;Paqueteria;Sur;Centro;678;95;31;219;Entregado;2024-08-14 08:32:38.400;2024-08-14 12:38:00.326698
ENV00768;ID_T009;2024-11-28;Furgoneta;Químicos;Andalucía;Norte;862;126;29;486;Entregado;2024-11-29 17:22:33.600;2024-11-29 22:56:56.525875
ENV00769;ID_T001;2024-12-28;Camioneta;Paqueteria;Sur;Sur;196;343;57;170;Retrasado;2024-12-28 09:24:28.800;2024-12-31 09:24:28.800000
ENV00770;ID_T009;2024-11-10;Furgoneta;Frío;Andalucía;Levante;673;114;37;368;Cancelado;2024-11-11 08:18:14.400;2024-11-11 08:18:14.400000
ENV00771;ID_T011;2024-10-27;Furgoneta;Materiales_Construccion;Levante;Sur;225;196;57;448;Cancelado;2024-10-27 10:48:00.000;2024-10-27 10:48:00.000000
ENV00772;ID_T013;2024-12-12;Furgoneta;Paqueteria;Norte;Andalucía;247;107;73;398;Entregado;2024-12-12 11:51:21.600;2024-12-12 01:52:27.915997
ENV00773;ID_T007;2024-10-19;Camioneta;Frío;Norte;Sur;439;264;31;388;Retrasado;2024-10-19 21:04:19.200;2024-10-20 21:04:19.200000
ENV00774;ID_T003;2024-04-15;Camioneta;Frío;Canarias;Canarias;1007;240;53;352;Entregado;2024-04-17 00:20:09.600;2024-04-16 15:19:01.627323
ENV00775;ID_T014;2024-02-05;Furgoneta;Frío;Sur;Levante;341;83;10;384;Entregado;2024-02-05 16:22:04.800;2024-02-05 18:30:15.928765
ENV00776;ID_T002;2024-04-19;Furgoneta;Frío;Sur;Centro;101;148;33;432;Retrasado;2024-04-19 04:50:52.800;2024-04-22 04:50:52.800000
ENV00777;ID_T012;2024-10-03;Furgoneta;Mobiliario;Centro;Andalucía;590;81;13;321;Entregado;2024-10-04 04:19:12.000;2024-10-03 23:49:31.370170
ENV00778;ID_T006;2024-11-06;Camioneta;Químicos;Canarias;Canarias;420;260;71;411;Cancelado;2024-11-06 20:09:36.000;2024-11-06 20:09:36.000000
ENV00779;ID_T008;2024-08-03;Furgoneta;Químicos;Levante;Norte;185;25;55;380;Retrasado;2024-08-03 08:52:48.000;2024-08-07 08:52:48.000000
ENV00780;ID_T006;2024-03-16;Furgoneta;Mobiliario;Norte;Sur;842;20;36;403;Retrasado;2024-03-17 16:24:57.600;2024-03-18 16:24:57.600000
ENV00781;ID_T013;2024-06-12;Furgoneta;Materiales_Construccion;Centro;Centro;912;112;23;236;Cancelado;2024-06-13 19:46:33.600;2024-06-13 19:46:33.600000
ENV00782;ID_T006;2024-01-08;Furgoneta;Frío;Centro;Andalucía;504;259;54;457;Entregado;2024-01-09 00:11:31.200;2024-01-08 23:13:05.059579
ENV00783;ID_T012;2024-11-15;Furgoneta;Químicos;Levante;Centro;187;72;107;371;Entregado;2024-11-15 08:58:33.600;2024-11-15 00:22:01.027482
ENV00784;ID_T009;2024-07-14;Camioneta;Mobiliario;Andalucía;Canarias;588;258;48;67;Cancelado;2024-07-15 04:13:26.400;2024-07-15 04:13:26.400000
ENV00785;ID_T002;2024-08-11;Camioneta;Frío;Sur;Centro;523;192;10;280;Cancelado;2024-08-12 01:06:14.400;2024-08-12 01:06:14.400000
ENV00786;ID_T001;2024-09-14;Camioneta;Frío;Levante;Canarias;1073;131;93;421;Retrasado;2024-09-16 03:30:14.400;2024-09-20 03:30:14.400000
ENV00787;ID_T012;2024-03-10;Camioneta;Mobiliario;Andalucía;Andalucía;813;132;93;283;Cancelado;2024-03-11 15:01:26.400;2024-03-11 15:01:26.400000
ENV00788;ID_T012;2024-08-16;Furgoneta;Mobiliario;Norte;Norte;614;158;86;232;Retrasado;2024-08-17 05:28:19.200;2024-08-20 05:28:19.200000
ENV00789;ID_T013;2024-03-28;Camioneta;Químicos;Andalucía;Andalucía;733;176;51;512;Entregado;2024-03-29 11:11:02.400;2024-03-29 15:18:14.699360
ENV00790;ID_T006;2024-07-25;Furgoneta;Mobiliario;Levante;Canarias;349;283;42;380;Entregado;2024-07-25 16:45:07.200;2024-07-26 03:34:32.340845
ENV00791;ID_T002;2024-09-04;Camioneta;Materiales_Construccion;Canarias;Andalucía;50;313;10;372;Entregado;2024-09-04 02:24:00.000;2024-09-04 12:35:19.051206
ENV00792;ID_T001;2024-01-09;Furgoneta;Paqueteria;Andalucía;Andalucía;50;89;10;229;Cancelado;2024-01-09 02:24:00.000;2024-01-09 02:24:00.000000
ENV00793;ID_T007;2024-10-18;Camioneta;Mobiliario;Andalucía;Sur;743;283;56;322;Retrasado;2024-10-19 11:39:50.400;2024-10-20 11:39:50.400000
ENV00794;ID_T010;2024-11-22;Camioneta;Mobiliario;Sur;Sur;1404;134;95;367;Retrasado;2024-11-24 19:23:31.200;2024-11-26 19:23:31.200000
ENV00795;ID_T005;2024-11-06;Camioneta;Paqueteria;Andalucía;Andalucía;105;184;75;426;Cancelado;2024-11-06 05:02:24.000;2024-11-06 05:02:24.000000
ENV00796;ID_T006;2024-04-09;Furgoneta;Materiales_Construccion;Canarias;Levante;709;160;64;344;Entregado;2024-04-10 10:01:55.200;2024-04-10 08:39:20.563497
ENV00797;ID_T003;2024-07-19;Camioneta;Frío;Canarias;Levante;352;88;44;527;Entregado;2024-07-19 16:53:45.600;2024-07-19 06:13:30.177876
ENV00798;ID_T015;2024-05-26;Camioneta;Materiales_Construccion;Levante;Norte;536;172;58;407;Entregado;2024-05-27 01:43:40.800;2024-05-26 14:29:30.687243
ENV00799;ID_T009;2024-07-25;Furgoneta;Paqueteria;Andalucía;Sur;477;205;73;234;Cancelado;2024-07-25 22:53:45.600;2024-07-25 22:53:45.600000
ENV00800;ID_T010;2024-04-23;Furgoneta;Paqueteria;Centro;Canarias;60;176;46;308;Entregado;2024-04-23 02:52:48.000;2024-04-23 13:26:32.909966
ENV00801;ID_T014;2024-10-05;Furgoneta;Mobiliario;Andalucía;Sur;769;200;66;399;Cancelado;2024-10-06 12:54:43.200;2024-10-06 12:54:43.200000
ENV00802;ID_T007;2024-02-10;Camioneta;Paqueteria;Norte;Andalucía;622;125;66;390;Entregado;2024-02-11 05:51:21.600;2024-02-11 14:30:07.191022
ENV00803;ID_T001;2024-09-10;Furgoneta;Frío;Sur;Norte;89;125;74;324;Cancelado;2024-09-10 04:16:19.200;2024-09-10 04:16:19.200000
ENV00804;ID_T009;2024-03-02;Camioneta;Materiales_Construccion;Sur;Centro;61;144;46;354;Entregado;2024-03-02 02:55:40.800;2024-03-02 07:08:37.781177
ENV00805;ID_T005;2024-08-09;Furgoneta;Materiales_Construccion;Andalucía;Sur;753;214;46;311;Entregado;2024-08-10 12:08:38.400;2024-08-10 04:03:11.879925
ENV00806;ID_T007;2024-01-09;Furgoneta;Frío;Andalucía;Canarias;567;200;10;441;Retrasado;2024-01-10 03:12:57.600;2024-01-15 03:12:57.600000
ENV00807;ID_T008;2024-02-26;Camioneta;Materiales_Construccion;Levante;Andalucía;402;155;47;630;Retrasado;2024-02-26 19:17:45.600;2024-02-27 19:17:45.600000
ENV00808;ID_T008;2024-09-30;Furgoneta;Mobiliario;Andalucía;Sur;719;327;44;260;Cancelado;2024-10-01 10:30:43.200;2024-10-01 10:30:43.200000
ENV00809;ID_T005;2024-04-20;Furgoneta;Químicos;Canarias;Centro;862;134;50;247;Cancelado;2024-04-21 17:22:33.600;2024-04-21 17:22:33.600000
ENV00810;ID_T014;2024-06-02;Camioneta;Paqueteria;Norte;Andalucía;1223;187;140;529;Cancelado;2024-06-04 10:42:14.400;2024-06-04 10:42:14.400000
ENV00811;ID_T007;2024-12-20;Camioneta;Materiales_Construccion;Levante;Andalucía;78;202;41;355;Retrasado;2024-12-20 03:44:38.400;2024-12-23 03:44:38.400000
ENV00812;ID_T010;2024-01-27;Camioneta;Frío;Andalucía;Andalucía;181;257;52;408;Retrasado;2024-01-27 08:41:16.800;2024-01-31 08:41:16.800000
ENV00813;ID_T001;2024-06-24;Camioneta;Frío;Centro;Canarias;256;183;10;370;Entregado;2024-06-24 12:17:16.800;2024-06-24 06:37:27.388642
ENV00814;ID_T015;2024-05-10;Camioneta;Mobiliario;Andalucía;Centro;708;168;66;304;Cancelado;2024-05-11 09:59:02.400;2024-05-11 09:59:02.400000
ENV00815;ID_T002;2024-08-26;Camioneta;Frío;Andalucía;Andalucía;794;20;24;537;Entregado;2024-08-27 14:06:43.200;2024-08-27 08:36:52.360522
ENV00816;ID_T015;2024-05-03;Furgoneta;Materiales_Construccion;Sur;Centro;815;137;71;325;Retrasado;2024-05-04 15:07:12.000;2024-05-06 15:07:12.000000
ENV00817;ID_T007;2024-05-02;Camioneta;Materiales_Construccion;Canarias;Levante;538;140;20;418;Cancelado;2024-05-03 01:49:26.400;2024-05-03 01:49:26.400000
ENV00818;ID_T007;2024-09-19;Furgoneta;Mobiliario;Norte;Centro;50;47;17;288;Retrasado;2024-09-19 02:24:00.000;2024-09-24 02:24:00.000000
ENV00819;ID_T010;2024-06-10;Camioneta;Paqueteria;Norte;Sur;475;244;55;296;Retrasado;2024-06-10 22:48:00.000;2024-06-14 22:48:00.000000
ENV00820;ID_T015;2024-11-15;Camioneta;Mobiliario;Centro;Canarias;371;131;10;224;Cancelado;2024-11-15 17:48:28.800;2024-11-15 17:48:28.800000
ENV00821;ID_T001;2024-07-11;Furgoneta;Materiales_Construccion;Andalucía;Sur;225;171;50;444;Retrasado;2024-07-11 10:48:00.000;2024-07-12 10:48:00.000000
ENV00822;ID_T011;2024-01-12;Camioneta;Químicos;Centro;Andalucía;162;146;10;272;Entregado;2024-01-12 07:46:33.600;2024-01-11 22:34:05.680001
ENV00823;ID_T014;2024-04-02;Furgoneta;Químicos;Levante;Norte;389;154;26;331;Entregado;2024-04-02 18:40:19.200;2024-04-02 11:45:14.908262
ENV00824;ID_T001;2024-06-04;Camioneta;Materiales_Construccion;Sur;Norte;189;172;88;379;Cancelado;2024-06-04 09:04:19.200;2024-06-04 09:04:19.200000
ENV00825;ID_T009;2024-06-07;Furgoneta;Mobiliario;Norte;Canarias;539;132;76;278;Entregado;2024-06-08 01:52:19.200;2024-06-07 16:13:55.443219
ENV00826;ID_T012;2024-05-03;Camioneta;Paqueteria;Andalucía;Norte;175;137;10;478;Retrasado;2024-05-03 08:24:00.000;2024-05-06 08:24:00.000000
ENV00827;ID_T001;2024-07-02;Camioneta;Químicos;Centro;Sur;465;90;65;384;Retrasado;2024-07-02 22:19:12.000;2024-07-03 22:19:12.000000
ENV00828;ID_T001;2024-11-14;Furgoneta;Materiales_Construccion;Sur;Canarias;968;251;43;213;Entregado;2024-11-15 22:27:50.400;2024-11-16 05:17:32.691695
ENV00829;ID_T015;2024-04-20;Furgoneta;Paqueteria;Andalucía;Andalucía;225;146;82;279;Cancelado;2024-04-20 10:48:00.000;2024-04-20 10:48:00.000000
ENV00830;ID_T012;2024-11-03;Camioneta;Frío;Norte;Canarias;650;159;57;302;Cancelado;2024-11-04 07:12:00.000;2024-11-04 07:12:00.000000
ENV00831;ID_T009;2024-06-08;Furgoneta;Paqueteria;Sur;Levante;384;82;58;233;Retrasado;2024-06-08 18:25:55.200;2024-06-13 18:25:55.200000
ENV00832;ID_T008;2024-03-06;Furgoneta;Químicos;Levante;Levante;553;94;54;268;Retrasado;2024-03-07 02:32:38.400;2024-03-09 02:32:38.400000
ENV00833;ID_T005;2024-10-12;Furgoneta;Frío;Centro;Levante;418;105;38;483;Retrasado;2024-10-12 20:03:50.400;2024-10-17 20:03:50.400000
ENV00834;ID_T012;2024-11-06;Furgoneta;Químicos;Andalucía;Andalucía;443;205;23;519;Cancelado;2024-11-06 21:15:50.400;2024-11-06 21:15:50.400000
ENV00835;ID_T004;2024-12-23;Camioneta;Químicos;Sur;Norte;127;235;41;412;Entregado;2024-12-23 06:05:45.600;2024-12-23 06:49:36.607609
ENV00836;ID_T009;2024-12-09;Furgoneta;Materiales_Construccion;Canarias;Andalucía;491;139;57;485;Retrasado;2024-12-09 23:34:04.800;2024-12-13 23:34:04.800000
ENV00837;ID_T001;2024-07-17;Camioneta;Químicos;Centro;Centro;141;201;93;323;Cancelado;2024-07-17 06:46:04.800;2024-07-17 06:46:04.800000
ENV00838;ID_T005;2024-10-17;Camioneta;Químicos;Andalucía;Norte;161;167;60;347;Cancelado;2024-10-17 07:43:40.800;2024-10-17 07:43:40.800000
ENV00839;ID_T010;2024-05-02;Furgoneta;Químicos;Canarias;Centro;872;168;43;405;Retrasado;2024-05-03 17:51:21.600;2024-05-08 17:51:21.600000
ENV00840;ID_T013;2024-07-10;Camioneta;Químicos;Centro;Levante;518;100;64;681;Cancelado;2024-07-11 00:51:50.400;2024-07-11 00:51:50.400000
ENV00841;ID_T001;2024-02-01;Furgoneta;Frío;Levante;Canarias;868;20;82;50;Cancelado;2024-02-02 17:39:50.400;2024-02-02 17:39:50.400000
ENV00842;ID_T015;2024-05-30;Camioneta;Materiales_Construccion;Canarias;Levante;733;246;53;212;Entregado;2024-05-31 11:11:02.400;2024-05-31 06:13:48.510428
ENV00843;ID_T001;2024-07-14;Camioneta;Frío;Canarias;Canarias;517;137;30;372;Cancelado;2024-07-15 00:48:57.600;2024-07-15 00:48:57.600000
ENV00844;ID_T009;2024-03-08;Furgoneta;Mobiliario;Sur;Andalucía;612;176;103;450;Entregado;2024-03-09 05:22:33.600;2024-03-09 00:49:56.525357
ENV00845;ID_T010;2024-11-01;Camioneta;Frío;Levante;Sur;466;20;60;227;Cancelado;2024-11-01 22:22:04.800;2024-11-01 22:22:04.800000
ENV00846;ID_T015;2024-08-02;Camioneta;Materiales_Construccion;Canarias;Centro;945;179;84;311;Retrasado;2024-08-03 21:21:36.000;2024-08-07 21:21:36.000000
ENV00847;ID_T011;2024-05-23;Camioneta;Frío;Sur;Sur;747;279;42;319;Cancelado;2024-05-24 11:51:21.600;2024-05-24 11:51:21.600000
ENV00848;ID_T007;2024-12-03;Furgoneta;Mobiliario;Centro;Andalucía;374;157;97;354;Retrasado;2024-12-03 17:57:07.200;2024-12-07 17:57:07.200000
ENV00849;ID_T011;2024-10-08;Furgoneta;Materiales_Construccion;Centro;Sur;695;242;79;245;Retrasado;2024-10-09 09:21:36.000;2024-10-10 09:21:36.000000
ENV00850;ID_T012;2024-05-28;Furgoneta;Frío;Sur;Canarias;1015;202;125;278;Cancelado;2024-05-30 00:43:12.000;2024-05-30 00:43:12.000000
ENV00851;ID_T011;2024-11-20;Furgoneta;Químicos;Norte;Norte;354;206;58;250;Entregado;2024-11-20 16:59:31.200;2024-11-20 23:23:05.195801
ENV00852;ID_T015;2024-04-06;Camioneta;Paqueteria;Andalucía;Norte;449;127;40;334;Entregado;2024-04-06 21:33:07.200;2024-04-06 13:37:49.386904
ENV00853;ID_T012;2024-05-17;Camioneta;Frío;Levante;Levante;821;340;82;334;Entregado;2024-05-18 15:24:28.800;2024-05-18 03:48:29.066905
ENV00854;ID_T009;2024-03-31;Furgoneta;Químicos;Canarias;Canarias;325;282;54;186;Cancelado;2024-03-31 15:36:00.000;2024-03-31 15:36:00.000000
ENV00855;ID_T011;2024-08-22;Camioneta;Materiales_Construccion;Centro;Canarias;571;132;100;540;Retrasado;2024-08-23 03:24:28.800;2024-08-27 03:24:28.800000
ENV00856;ID_T003;2024-04-21;Camioneta;Químicos;Andalucía;Canarias;580;78;41;400;Entregado;2024-04-22 03:50:24.000;2024-04-22 07:05:46.632129
ENV00857;ID_T006;2024-01-25;Camioneta;Materiales_Construccion;Sur;Centro;325;94;57;479;Retrasado;2024-01-25 15:36:00.000;2024-01-30 15:36:00.000000
ENV00858;ID_T010;2024-08-18;Camioneta;Químicos;Sur;Centro;761;245;10;564;Cancelado;2024-08-19 12:31:40.800;2024-08-19 12:31:40.800000
ENV00859;ID_T002;2024-03-20;Camioneta;Químicos;Levante;Canarias;242;221;10;355;Cancelado;2024-03-20 11:36:57.600;2024-03-20 11:36:57.600000
ENV00860;ID_T005;2024-11-06;Furgoneta;Paqueteria;Norte;Andalucía;401;56;69;457;Entregado;2024-11-06 19:14:52.800;2024-11-06 23:10:54.574288
ENV00861;ID_T015;2024-05-22;Camioneta;Paqueteria;Canarias;Norte;638;193;39;299;Entregado;2024-05-23 06:37:26.400;2024-05-23 12:04:46.102257
ENV00862;ID_T006;2024-01-10;Camioneta;Químicos;Canarias;Sur;631;191;32;499;Retrasado;2024-01-11 06:17:16.800;2024-01-13 06:17:16.800000
ENV00863;ID_T014;2024-02-18;Furgoneta;Químicos;Canarias;Norte;965;248;10;146;Cancelado;2024-02-19 22:19:12.000;2024-02-19 22:19:12.000000
ENV00864;ID_T012;2024-10-06;Furgoneta;Frío;Sur;Andalucía;578;38;58;392;Cancelado;2024-10-07 03:44:38.400;2024-10-07 03:44:38.400000
ENV00865;ID_T011;2024-03-14;Camioneta;Frío;Andalucía;Sur;904;296;33;319;Cancelado;2024-03-15 19:23:31.200;2024-03-15 19:23:31.200000
ENV00866;ID_T006;2024-03-28;Camioneta;Mobiliario;Centro;Andalucía;418;206;26;361;Cancelado;2024-03-28 20:03:50.400;2024-03-28 20:03:50.400000
ENV00867;ID_T001;2024-11-18;Furgoneta;Materiales_Construccion;Sur;Levante;537;178;46;366;Retrasado;2024-11-19 01:46:33.600;2024-11-24 01:46:33.600000
ENV00868;ID_T001;2024-11-02;Furgoneta;Químicos;Canarias;Levante;685;84;67;468;Cancelado;2024-11-03 08:52:48.000;2024-11-03 08:52:48.000000
ENV00869;ID_T001;2024-04-07;Furgoneta;Paqueteria;Centro;Centro;767;128;75;162;Retrasado;2024-04-08 12:48:57.600;2024-04-11 12:48:57.600000
ENV00870;ID_T012;2024-12-26;Furgoneta;Químicos;Canarias;Centro;429;132;11;375;Retrasado;2024-12-26 20:35:31.200;2024-12-31 20:35:31.200000
ENV00871;ID_T009;2024-06-29;Furgoneta;Químicos;Levante;Sur;535;174;48;427;Retrasado;2024-06-30 01:40:48.000;2024-07-04 01:40:48.000000
ENV00872;ID_T008;2024-09-04;Camioneta;Mobiliario;Canarias;Sur;515;113;43;159;Retrasado;2024-09-05 00:43:12.000;2024-09-09 00:43:12.000000
ENV00873;ID_T004;2024-05-28;Camioneta;Mobiliario;Centro;Sur;419;52;82;634;Cancelado;2024-05-28 20:06:43.200;2024-05-28 20:06:43.200000
ENV00874;ID_T005;2024-07-15;Furgoneta;Mobiliario;Andalucía;Canarias;123;147;10;286;Cancelado;2024-07-15 05:54:14.400;2024-07-15 05:54:14.400000
ENV00875;ID_T007;2024-03-23;Camioneta;Paqueteria;Sur;Andalucía;585;290;27;126;Cancelado;2024-03-24 04:04:48.000;2024-03-24 04:04:48.000000
ENV00876;ID_T004;2024-07-29;Furgoneta;Mobiliario;Centro;Centro;343;231;56;434;Retrasado;2024-07-29 16:27:50.400;2024-07-30 16:27:50.400000
ENV00877;ID_T013;2024-01-17;Furgoneta;Paqueteria;Norte;Canarias;694;92;21;316;Entregado;2024-01-18 09:18:43.200;2024-01-18 12:52:55.849156
ENV00878;ID_T001;2024-03-06;Furgoneta;Químicos;Norte;Andalucía;689;59;29;552;Retrasado;2024-03-07 09:04:19.200;2024-03-12 09:04:19.200000
ENV00879;ID_T006;2024-09-17;Camioneta;Frío;Canarias;Sur;310;181;77;349;Entregado;2024-09-17 14:52:48.000;2024-09-17 22:26:59.977051
ENV00880;ID_T015;2024-12-16;Furgoneta;Materiales_Construccion;Centro;Centro;578;183;85;506;Retrasado;2024-12-17 03:44:38.400;2024-12-22 03:44:38.400000
ENV00881;ID_T012;2024-07-01;Camioneta;Frío;Norte;Andalucía;519;98;68;516;Cancelado;2024-07-02 00:54:43.200;2024-07-02 00:54:43.200000
ENV00882;ID_T014;2024-12-10;Furgoneta;Mobiliario;Sur;Levante;579;241;41;462;Retrasado;2024-12-11 03:47:31.200;2024-12-15 03:47:31.200000
ENV00883;ID_T004;2024-07-05;Furgoneta;Materiales_Construccion;Levante;Canarias;541;266;28;515;Entregado;2024-07-06 01:58:04.800;2024-07-06 07:56:35.712460
ENV00884;ID_T011;2024-01-11;Camioneta;Químicos;Sur;Sur;50;85;95;585;Retrasado;2024-01-11 02:24:00.000;2024-01-14 02:24:00.000000
ENV00885;ID_T009;2024-11-06;Furgoneta;Frío;Sur;Andalucía;252;97;32;555;Cancelado;2024-11-06 12:05:45.600;2024-11-06 12:05:45.600000
ENV00886;ID_T013;2024-03-08;Furgoneta;Frío;Norte;Sur;609;101;36;356;Retrasado;2024-03-09 05:13:55.200;2024-03-10 05:13:55.200000
ENV00887;ID_T004;2024-02-25;Furgoneta;Materiales_Construccion;Norte;Centro;546;20;75;346;Entregado;2024-02-26 02:12:28.800;2024-02-25 15:53:35.383263
ENV00888;ID_T006;2024-09-15;Furgoneta;Materiales_Construccion;Sur;Andalucía;327;175;54;395;Entregado;2024-09-15 15:41:45.600;2024-09-15 08:29:07.300726
ENV00889;ID_T009;2024-03-24;Furgoneta;Paqueteria;Centro;Sur;917;93;54;622;Cancelado;2024-03-25 20:00:57.600;2024-03-25 20:00:57.600000
ENV00890;ID_T005;2024-02-18;Camioneta;Químicos;Andalucía;Andalucía;213;161;68;239;Cancelado;2024-02-18 10:13:26.400;2024-02-18 10:13:26.400000
ENV00891;ID_T014;2024-10-28;Camioneta;Frío;Norte;Canarias;443;35;64;412;Retrasado;2024-10-28 21:15:50.400;2024-11-02 21:15:50.400000
ENV00892;ID_T007;2024-05-29;Camioneta;Químicos;Canarias;Andalucía;50;70;48;635;Cancelado;2024-05-29 02:24:00.000;2024-05-29 02:24:00.000000
ENV00893;ID_T003;2024-01-03;Furgoneta;Mobiliario;Norte;Andalucía;630;38;32;389;Retrasado;2024-01-04 06:14:24.000;2024-01-07 06:14:24.000000
ENV00894;ID_T014;2024-03-03;Furgoneta;Mobiliario;Canarias;Centro;759;328;62;276;Cancelado;2024-03-04 12:25:55.200;2024-03-04 12:25:55.200000
ENV00895;ID_T014;2024-05-29;Furgoneta;Materiales_Construccion;Canarias;Canarias;788;125;55;395;Retrasado;2024-05-30 13:49:26.400;2024-06-03 13:49:26.400000
ENV00896;ID_T009;2024-06-14;Camioneta;Químicos;Sur;Sur;311;181;23;464;Cancelado;2024-06-14 14:55:40.800;2024-06-14 14:55:40.800000
ENV00897;ID_T002;2024-02-27;Camioneta;Paqueteria;Norte;Centro;283;255;50;225;Cancelado;2024-02-27 13:35:02.400;2024-02-27 13:35:02.400000
ENV00898;ID_T002;2024-08-11;Camioneta;Paqueteria;Levante;Andalucía;1242;163;15;325;Retrasado;2024-08-13 11:36:57.600;2024-08-14 11:36:57.600000
ENV00899;ID_T001;2024-11-04;Furgoneta;Frío;Centro;Andalucía;315;68;72;288;Entregado;2024-11-04 15:07:12.000;2024-11-04 16:43:53.693256
