ID_Transaccion;ID_Vendedor;Fecha_Venta;Canal_Venta;Tipo_Cliente;Region_Venta;Valor_Transaccion_€;Margen_Beneficio_€;Cantidad_Vendida
TRX01781;VEND007;2024-06-15;Distribuidor;Particular;Sur;67;128;4
TRX01782;VEND006;2024-03-14;Distribuidor;Empresa;Levante;286;10;1
TRX01783;VEND002;2024-06-05;Venta_Directa;Empresa;Sur;308;107;7
TRX01784;VEND008;2024-05-06;Retail;Empresa;Levante;237;71;4
TRX01785;VEND009;2024-03-30;Distribuidor;Empresa;Sur;284;92;2
TRX01786;VEND006;2024-09-27;Venta_Directa;Empresa;Canarias;365;96;8
TRX01787;VEND001;2024-11-26;Online;Gobierno;Centro;350;46;3
TRX01788;VEND009;2024-02-23;Distribuidor;Gobierno;Sur;245;33;1
TRX01789;VEND009;2024-09-06;Distribuidor;Particular;Norte;452;86;6
TRX01790;VEND005;2024-12-06;Online;Empresa;Norte;377;68;5
TRX01791;VEND004;2024-05-04;Distribuidor;Gobierno;Sur;276;144;9
TRX01792;VEND009;2024-02-19;Retail;Gobierno;Levante;375;73;3
TRX01793;VEND005;2024-06-05;Distribuidor;Empresa;Levante;160;33;5
TRX01794;VEND007;2024-12-11;Online;Particular;Andalucía;270;70;7
TRX01795;VEND001;2024-06-20;Retail;Empresa;Andalucía;250;96;6
TRX01796;VEND003;2024-12-15;Venta_Directa;Empresa;Andalucía;321;82;6
TRX01797;VEND001;2024-09-15;Distribuidor;Empresa;Sur;147;90;2
TRX01798;VEND004;2024-10-31;Venta_Directa;Gobierno;Canarias;252;39;7
TRX01799;VEND005;2024-02-06;Distribuidor;Particular;Andalucía;134;76;3
TRX01800;VEND008;2024-06-13;Venta_Directa;Gobierno;Sur;371;103;3
TRX01801;VEND008;2024-04-01;Online;Particular;Norte;390;111;6
TRX01802;VEND004;2024-11-17;Retail;Gobierno;Centro;255;102;7
TRX01803;VEND010;2024-03-08;Venta_Directa;Gobierno;Canarias;309;109;6
TRX01804;VEND010;2024-10-02;Distribuidor;Particular;Canarias;218;58;6
TRX01805;VEND010;2024-05-19;Online;Empresa;Sur;370;10;5
TRX01806;VEND003;2024-01-08;Retail;Empresa;Andalucía;50;21;6
TRX01807;VEND004;2024-02-10;Venta_Directa;Empresa;Levante;223;62;3
TRX01808;VEND001;2024-10-08;Distribuidor;Particular;Sur;276;75;6
TRX01809;VEND006;2024-04-20;Distribuidor;Empresa;Levante;118;56;6
TRX01810;VEND006;2024-01-03;Distribuidor;Particular;Andalucía;73;18;6
TRX01811;VEND007;2024-05-13;Online;Particular;Levante;491;36;5
TRX01812;VEND010;2024-10-29;Distribuidor;Particular;Norte;337;38;4
TRX01813;VEND009;2024-04-04;Retail;Empresa;Andalucía;330;83;3
TRX01814;VEND003;2024-06-05;Retail;Gobierno;Andalucía;293;53;5
TRX01815;VEND002;2024-09-21;Online;Empresa;Andalucía;416;72;5
TRX01816;VEND008;2024-09-29;Retail;Gobierno;Centro;393;122;4
TRX01817;VEND005;2024-02-18;Online;Gobierno;Centro;276;107;4
TRX01818;VEND008;2024-06-30;Distribuidor;Empresa;Levante;141;80;6
TRX01819;VEND002;2024-09-10;Retail;Particular;Levante;95;54;3
TRX01820;VEND002;2024-10-26;Retail;Particular;Centro;352;83;7
TRX01821;VEND002;2024-11-20;Retail;Gobierno;Canarias;250;72;3
TRX01822;VEND007;2024-09-29;Retail;Particular;Centro;188;51;4
TRX01823;VEND006;2024-08-31;Retail;Empresa;Canarias;143;13;4
TRX01824;VEND002;2024-05-09;Retail;Empresa;Norte;346;126;5
TRX01825;VEND009;2024-02-10;Distribuidor;Empresa;Norte;154;39;4
TRX01826;VEND009;2024-06-14;Retail;Empresa;Centro;186;59;3
TRX01827;VEND006;2024-05-29;Retail;Particular;Sur;366;83;7
TRX01828;VEND008;2024-07-14;Distribuidor;Empresa;Norte;364;134;3
TRX01829;VEND005;2024-06-26;Venta_Directa;Gobierno;Andalucía;161;122;5
TRX01830;VEND010;2024-12-25;Online;Particular;Sur;203;125;1
TRX01831;VEND003;2024-07-19;Online;Gobierno;Andalucía;433;59;3
TRX01832;VEND001;2024-05-16;Distribuidor;Empresa;Sur;223;115;7
TRX01833;VEND001;2024-09-06;Distribuidor;Gobierno;Sur;382;60;6
TRX01834;VEND002;2024-02-28;Venta_Directa;Empresa;Norte;353;94;8
TRX01835;VEND007;2024-07-31;Venta_Directa;Empresa;Canarias;253;120;7
TRX01836;VEND006;2024-12-14;Retail;Empresa;Centro;162;85;6
TRX01837;VEND008;2024-09-18;Retail;Empresa;Centro;391;10;4
TRX01838;VEND008;2024-07-31;Venta_Directa;Empresa;Andalucía;88;89;4
TRX01839;VEND001;2024-06-14;Distribuidor;Particular;Canarias;50;99;3
TRX01840;VEND003;2024-10-08;Distribuidor;Particular;Levante;245;66;6
TRX01841;VEND008;2024-10-02;Online;Empresa;Canarias;358;22;2
TRX01842;VEND008;2024-09-03;Online;Empresa;Canarias;181;52;5
TRX01843;VEND006;2024-04-24;Venta_Directa;Gobierno;Andalucía;331;68;1
TRX01844;VEND006;2024-01-12;Online;Gobierno;Canarias;181;90;2
TRX01845;VEND001;2024-06-19;Distribuidor;Empresa;Levante;94;25;4
TRX01846;VEND006;2024-11-04;Venta_Directa;Gobierno;Sur;399;114;4
TRX01847;VEND002;2024-04-22;Venta_Directa;Gobierno;Andalucía;567;77;3
TRX01848;VEND004;2024-01-14;Online;Gobierno;Centro;221;41;3
TRX01849;VEND003;2024-07-01;Distribuidor;Gobierno;Andalucía;257;57;5
TRX01850;VEND005;2024-11-14;Venta_Directa;Particular;Norte;381;48;2
TRX01851;VEND007;2024-12-29;Venta_Directa;Empresa;Andalucía;229;82;4
TRX01852;VEND002;2024-11-14;Retail;Particular;Andalucía;160;56;8
TRX01853;VEND005;2024-12-25;Venta_Directa;Particular;Andalucía;176;151;2
TRX01854;VEND004;2024-11-13;Distribuidor;Gobierno;Andalucía;243;10;5
TRX01855;VEND005;2024-09-16;Online;Particular;Andalucía;235;41;2
TRX01856;VEND004;2024-02-26;Venta_Directa;Empresa;Canarias;243;152;3
TRX01857;VEND004;2024-06-25;Venta_Directa;Gobierno;Norte;195;10;5
TRX01858;VEND005;2024-01-16;Retail;Empresa;Sur;180;107;5
TRX01859;VEND001;2024-10-14;Online;Particular;Canarias;387;106;1
TRX01860;VEND005;2024-08-25;Retail;Gobierno;Andalucía;172;69;5
TRX01861;VEND001;2024-02-18;Distribuidor;Empresa;Canarias;231;74;4
TRX01862;VEND009;2024-10-19;Online;Particular;Canarias;269;47;9
TRX01863;VEND007;2024-03-12;Retail;Gobierno;Norte;346;104;3
TRX01864;VEND005;2024-07-14;Online;Particular;Centro;197;82;4
TRX01865;VEND005;2024-03-18;Distribuidor;Empresa;Norte;358;37;1
TRX01866;VEND003;2024-04-29;Retail;Particular;Norte;279;116;7
TRX01867;VEND001;2024-12-07;Online;Gobierno;Norte;195;52;7
TRX01868;VEND009;2024-10-15;Distribuidor;Gobierno;Andalucía;332;69;6
TRX01869;VEND009;2024-06-17;Retail;Particular;Sur;143;104;3
TRX01870;VEND008;2024-10-07;Online;Particular;Levante;342;73;5
TRX01871;VEND010;2024-11-16;Retail;Particular;Levante;216;67;5
TRX01872;VEND004;2024-04-08;Online;Particular;Levante;80;54;6
TRX01873;VEND003;2024-03-12;Venta_Directa;Particular;Sur;189;64;5
TRX01874;VEND001;2024-10-01;Retail;Empresa;Andalucía;74;10;3
TRX01875;VEND004;2024-02-10;Retail;Gobierno;Sur;199;61;4
TRX01876;VEND003;2024-09-25;Online;Particular;Norte;308;70;6
TRX01877;VEND009;2024-01-10;Venta_Directa;Particular;Sur;222;23;5
TRX01878;VEND007;2024-08-28;Distribuidor;Empresa;Levante;411;59;6
TRX01879;VEND008;2024-12-13;Online;Particular;Levante;239;136;1
TRX01880;VEND006;2024-07-02;Retail;Empresa;Andalucía;240;67;3
TRX01881;VEND001;2024-11-01;Distribuidor;Empresa;Levante;255;49;5
TRX01882;VEND003;2024-01-26;Distribuidor;Empresa;Sur;209;65;6
TRX01883;VEND001;2024-07-25;Venta_Directa;Gobierno;Norte;221;46;6
TRX01884;VEND002;2024-07-25;Distribuidor;Gobierno;Levante;290;88;1
TRX01885;VEND009;2024-09-27;Distribuidor;Particular;Andalucía;273;59;1
TRX01886;VEND006;2024-05-07;Distribuidor;Empresa;Sur;305;53;6
TRX01887;VEND003;2024-03-11;Retail;Empresa;Andalucía;202;82;4
TRX01888;VEND009;2024-05-06;Distribuidor;Particular;Sur;374;108;4
TRX01889;VEND010;2024-04-19;Distribuidor;Empresa;Levante;240;67;5
TRX01890;VEND003;2024-07-20;Retail;Particular;Andalucía;403;43;5
TRX01891;VEND003;2024-11-08;Retail;Empresa;Sur;366;44;5
TRX01892;VEND002;2024-04-05;Online;Gobierno;Andalucía;257;108;5
TRX01893;VEND008;2024-09-09;Online;Gobierno;Sur;236;59;6
TRX01894;VEND004;2024-07-09;Distribuidor;Gobierno;Levante;262;73;6
TRX01895;VEND002;2024-07-11;Distribuidor;Particular;Centro;315;156;1
TRX01896;VEND001;2024-05-16;Retail;Empresa;Levante;191;35;6
TRX01897;VEND002;2024-11-09;Retail;Particular;Norte;254;44;2
TRX01898;VEND009;2024-09-16;Retail;Gobierno;Sur;106;10;7
TRX01899;VEND003;2024-07-27;Retail;Empresa;Sur;219;85;7
TRX01900;VEND007;2024-07-11;Distribuidor;Gobierno;Centro;315;89;8
TRX01901;VEND008;2024-08-21;Online;Gobierno;Andalucía;170;56;4
TRX01902;VEND004;2024-11-15;Online;Particular;Centro;238;113;5
TRX01903;VEND004;2024-10-10;Venta_Directa;Empresa;Centro;283;49;10
TRX01904;VEND010;2024-12-12;Distribuidor;Gobierno;Norte;276;123;3
TRX01905;VEND006;2024-10-18;Retail;Particular;Centro;355;78;1
TRX01906;VEND005;2024-06-01;Distribuidor;Empresa;Norte;391;68;5
TRX01907;VEND008;2024-06-17;Online;Empresa;Centro;290;85;6
TRX01908;VEND005;2024-12-12;Distribuidor;Gobierno;Levante;360;76;3
TRX01909;VEND004;2024-07-25;Retail;Particular;Andalucía;232;66;5
TRX01910;VEND003;2024-10-01;Online;Gobierno;Norte;375;10;6
TRX01911;VEND003;2024-07-07;Distribuidor;Gobierno;Andalucía;122;61;4
TRX01912;VEND009;2024-05-17;Distribuidor;Gobierno;Centro;280;40;3
TRX01913;VEND002;2024-11-08;Distribuidor;Empresa;Andalucía;252;10;3
TRX01914;VEND010;2024-01-01;Venta_Directa;Gobierno;Canarias;370;143;4
TRX01915;VEND010;2024-01-09;Venta_Directa;Empresa;Levante;183;81;6
TRX01916;VEND003;2024-09-29;Venta_Directa;Gobierno;Levante;273;94;5
TRX01917;VEND010;2024-06-05;Distribuidor;Particular;Sur;297;63;4
TRX01918;VEND009;2024-08-01;Distribuidor;Empresa;Sur;90;153;7
TRX01919;VEND001;2024-11-30;Venta_Directa;Empresa;Sur;305;104;6
TRX01920;VEND004;2024-01-16;Venta_Directa;Gobierno;Sur;301;51;1
TRX01921;VEND003;2024-05-06;Online;Particular;Levante;305;58;4
TRX01922;VEND008;2024-01-11;Distribuidor;Gobierno;Canarias;479;38;2
TRX01923;VEND001;2024-05-08;Venta_Directa;Particular;Canarias;182;70;3
TRX01924;VEND007;2024-08-30;Online;Gobierno;Andalucía;240;117;4
TRX01925;VEND010;2024-02-13;Venta_Directa;Gobierno;Norte;298;100;3
TRX01926;VEND002;2024-10-11;Venta_Directa;Particular;Sur;212;73;6
TRX01927;VEND006;2024-01-15;Online;Empresa;Norte;276;34;5
TRX01928;VEND009;2024-07-27;Online;Gobierno;Canarias;304;88;5
TRX01929;VEND009;2024-07-07;Online;Particular;Levante;351;57;6
TRX01930;VEND004;2024-11-24;Venta_Directa;Empresa;Centro;50;91;5
TRX01931;VEND008;2024-06-15;Distribuidor;Empresa;Sur;315;75;5
TRX01932;VEND007;2024-07-10;Venta_Directa;Particular;Levante;213;79;4
TRX01933;VEND007;2024-10-30;Online;Empresa;Norte;462;22;4
TRX01934;VEND003;2024-03-14;Retail;Particular;Andalucía;276;109;5
TRX01935;VEND009;2024-09-20;Venta_Directa;Particular;Sur;238;64;4
TRX01936;VEND008;2024-06-03;Online;Empresa;Norte;161;138;4
TRX01937;VEND003;2024-07-03;Venta_Directa;Empresa;Norte;236;69;4
TRX01938;VEND009;2024-11-10;Distribuidor;Gobierno;Sur;253;66;9
TRX01939;VEND008;2024-03-28;Retail;Empresa;Levante;93;88;2
TRX01940;VEND002;2024-06-09;Venta_Directa;Particular;Centro;364;98;6
TRX01941;VEND005;2024-08-06;Distribuidor;Empresa;Sur;307;17;7
TRX01942;VEND007;2024-04-12;Online;Particular;Andalucía;363;45;5
TRX01943;VEND007;2024-02-22;Venta_Directa;Particular;Andalucía;400;112;3
TRX01944;VEND003;2024-08-03;Online;Gobierno;Andalucía;232;131;5
TRX01945;VEND006;2024-07-15;Distribuidor;Gobierno;Sur;147;52;7
TRX01946;VEND010;2024-12-20;Distribuidor;Particular;Levante;111;10;5
TRX01947;VEND001;2024-02-10;Online;Particular;Norte;101;113;6
TRX01948;VEND007;2024-08-30;Distribuidor;Gobierno;Sur;272;76;7
TRX01949;VEND008;2024-07-14;Venta_Directa;Gobierno;Levante;348;117;3
TRX01950;VEND002;2024-09-17;Distribuidor;Particular;Centro;107;13;4
TRX01951;VEND004;2024-10-21;Online;Gobierno;Centro;313;74;3
TRX01952;VEND003;2024-01-02;Retail;Empresa;Canarias;364;45;5
TRX01953;VEND005;2024-07-12;Venta_Directa;Gobierno;Norte;291;116;6
TRX01954;VEND001;2024-04-12;Venta_Directa;Particular;Andalucía;90;117;6
TRX01955;VEND010;2024-02-12;Online;Empresa;Sur;166;137;4
TRX01956;VEND005;2024-04-24;Online;Gobierno;Norte;208;76;5
TRX01957;VEND001;2024-11-10;Distribuidor;Empresa;Andalucía;260;54;8
TRX01958;VEND002;2024-08-05;Online;Gobierno;Andalucía;276;61;5
TRX01959;VEND007;2024-06-12;Online;Particular;Andalucía;370;31;3
TRX01960;VEND004;2024-08-03;Venta_Directa;Empresa;Canarias;174;58;5
TRX01961;VEND005;2024-01-12;Distribuidor;Gobierno;Canarias;205;68;6
TRX01962;VEND006;2024-12-01;Venta_Directa;Empresa;Sur;208;53;5
TRX01963;VEND002;2024-04-08;Online;Particular;Norte;188;56;2
TRX01964;VEND007;2024-01-18;Retail;Gobierno;Norte;364;63;5
TRX01965;VEND008;2024-10-06;Online;Empresa;Andalucía;335;131;6
TRX01966;VEND009;2024-06-07;Retail;Empresa;Canarias;212;57;6
TRX01967;VEND002;2024-11-11;Venta_Directa;Gobierno;Norte;429;85;3
TRX01968;VEND001;2024-02-09;Online;Gobierno;Sur;126;57;6
TRX01969;VEND008;2024-03-26;Retail;Empresa;Norte;282;96;3
TRX01970;VEND006;2024-12-22;Distribuidor;Empresa;Canarias;478;14;5
TRX01971;VEND002;2024-06-20;Distribuidor;Particular;Sur;200;56;1
TRX01972;VEND008;2024-05-06;Venta_Directa;Particular;Centro;357;32;5
TRX01973;VEND001;2024-12-10;Retail;Empresa;Norte;158;115;5
TRX01974;VEND009;2024-03-23;Retail;Particular;Centro;273;103;6
TRX01975;VEND003;2024-06-09;Distribuidor;Particular;Canarias;233;83;6
TRX01976;VEND001;2024-12-02;Online;Particular;Canarias;294;35;5
TRX01977;VEND006;2024-06-30;Venta_Directa;Empresa;Sur;340;108;2
TRX01978;VEND009;2024-03-12;Distribuidor;Particular;Canarias;373;85;3
TRX01979;VEND004;2024-08-25;Distribuidor;Empresa;Levante;377;108;4
TRX01980;VEND009;2024-08-11;Online;Gobierno;Andalucía;255;78;2
TRX01981;VEND008;2024-08-31;Online;Empresa;Sur;210;10;1
TRX01982;VEND007;2024-12-10;Online;Empresa;Andalucía;317;90;6
TRX01983;VEND001;2024-02-02;Venta_Directa;Gobierno;Norte;252;85;5
TRX01984;VEND004;2024-02-15;Retail;Particular;Levante;207;43;4
TRX01985;VEND008;2024-08-12;Online;Gobierno;Canarias;318;10;4
TRX01986;VEND005;2024-11-14;Online;Gobierno;Norte;199;92;4
TRX01987;VEND002;2024-09-22;Online;Particular;Centro;416;106;6
TRX01988;VEND010;2024-01-13;Retail;Gobierno;Centro;433;91;6
TRX01989;VEND006;2024-04-30;Distribuidor;Empresa;Sur;337;83;2
TRX01990;VEND006;2024-04-10;Retail;Gobierno;Canarias;108;120;3
TRX01991;VEND001;2024-12-23;Retail;Particular;Sur;367;69;3
TRX01992;VEND009;2024-03-01;Online;Gobierno;Norte;400;106;1
TRX01993;VEND002;2024-11-27;Distribuidor;Gobierno;Canarias;93;99;4
TRX01994;VEND008;2024-12-18;Venta_Directa;Empresa;Centro;342;87;7
TRX01995;VEND002;2024-02-15;Online;Particular;Andalucía;397;111;2
TRX01996;VEND009;2024-10-10;Retail;Gobierno;Norte;50;38;5
TRX01997;VEND003;2024-01-30;Online;Empresa;Norte;266;89;3
TRX01998;VEND009;2024-07-10;Distribuidor;Particular;Levante;209;14;3
TRX01999;VEND005;2024-04-02;Venta_Directa;Particular;Canarias;162;78;4
TRX02000;VEND002;2024-05-07;Retail;Gobierno;Norte;155;105;3
TRX02001;VEND006;2024-03-22;Online;Empresa;Centro;385;57;4
TRX02002;VEND004;2024-12-15;Venta_Directa;Empresa;Canarias;250;61;7
TRX02003;VEND001;2024-04-02;Online;Empresa;Canarias;308;136;9
TRX02004;VEND003;2024-02-02;Distribuidor;Empresa;Norte;206;99;5
TRX02005;VEND007;2024-10-01;Online;Gobierno;Andalucía;317;100;6
TRX02006;VEND006;2024-02-25;Retail;Particular;Centro;306;85;1
TRX02007;VEND006;2024-04-12;Retail;Empresa;Andalucía;50;95;8
TRX02008;VEND008;2024-10-19;Online;Gobierno;Andalucía;120;31;2
TRX02009;VEND003;2024-08-16;Venta_Directa;Empresa;Sur;286;10;4
TRX02010;VEND009;2024-04-20;Retail;Empresa;Andalucía;267;56;8
TRX02011;VEND005;2024-09-25;Distribuidor;Gobierno;Canarias;362;70;6
TRX02012;VEND002;2024-07-19;Distribuidor;Empresa;Sur;135;104;3
TRX02013;VEND009;2024-02-29;Retail;Empresa;Canarias;223;53;6
TRX02014;VEND003;2024-07-17;Retail;Gobierno;Norte;365;50;3
TRX02015;VEND007;2024-07-22;Online;Empresa;Norte;187;94;7
TRX02016;VEND006;2024-02-22;Retail;Particular;Sur;253;60;4
TRX02017;VEND010;2024-12-18;Online;Gobierno;Levante;229;138;3
TRX02018;VEND005;2024-09-24;Retail;Gobierno;Canarias;177;62;8
TRX02019;VEND004;2024-06-20;Online;Particular;Sur;462;79;8
TRX02020;VEND010;2024-05-05;Venta_Directa;Empresa;Levante;358;127;5
TRX02021;VEND006;2024-09-17;Distribuidor;Empresa;Centro;259;140;2
TRX02022;VEND010;2024-03-09;Distribuidor;Gobierno;Levante;86;57;3
TRX02023;VEND001;2024-08-30;Retail;Particular;Sur;149;98;7
TRX02024;VEND003;2024-01-26;Distribuidor;Gobierno;Levante;257;105;5
TRX02025;VEND001;2024-11-12;Venta_Directa;Gobierno;Canarias;159;10;5
TRX02026;VEND004;2024-05-06;Retail;Gobierno;Andalucía;216;135;5
TRX02027;VEND005;2024-10-04;Distribuidor;Empresa;Centro;412;71;3
TRX02028;VEND005;2024-11-03;Distribuidor;Empresa;Levante;299;74;8
TRX02029;VEND004;2024-08-26;Online;Gobierno;Centro;239;112;3
TRX02030;VEND008;2024-06-05;Retail;Particular;Canarias;126;61;4
TRX02031;VEND006;2024-11-10;Venta_Directa;Empresa;Levante;333;53;4
TRX02032;VEND006;2024-05-18;Venta_Directa;Gobierno;Andalucía;407;90;2
TRX02033;VEND004;2024-08-07;Online;Empresa;Levante;257;86;3
TRX02034;VEND007;2024-07-17;Retail;Empresa;Canarias;429;36;2
TRX02035;VEND007;2024-11-14;Distribuidor;Gobierno;Norte;111;36;6
TRX02036;VEND003;2024-09-01;Distribuidor;Particular;Andalucía;256;84;4
TRX02037;VEND008;2024-03-22;Distribuidor;Particular;Andalucía;126;79;6
TRX02038;VEND004;2024-02-22;Venta_Directa;Gobierno;Norte;304;118;5
TRX02039;VEND001;2024-04-26;Retail;Gobierno;Canarias;234;25;7
TRX02040;VEND007;2024-11-21;Distribuidor;Particular;Centro;361;55;4
TRX02041;VEND002;2024-05-06;Online;Empresa;Norte;103;130;4
TRX02042;VEND002;2024-03-18;Retail;Gobierno;Centro;83;113;5
TRX02043;VEND006;2024-03-05;Online;Particular;Canarias;188;67;6
TRX02044;VEND004;2024-03-02;Online;Particular;Norte;191;49;2
TRX02045;VEND006;2024-03-27;Online;Empresa;Levante;221;51;2
TRX02046;VEND007;2024-12-19;Distribuidor;Particular;Canarias;118;117;1
TRX02047;VEND003;2024-02-12;Venta_Directa;Empresa;Levante;297;18;6
TRX02048;VEND007;2024-07-15;Distribuidor;Empresa;Levante;469;50;3
TRX02049;VEND004;2024-07-24;Retail;Gobierno;Sur;191;105;5
TRX02050;VEND005;2024-09-22;Distribuidor;Gobierno;Andalucía;357;10;2
TRX02051;VEND001;2024-08-25;Distribuidor;Gobierno;Canarias;150;70;6
TRX02052;VEND009;2024-04-12;Online;Gobierno;Canarias;214;50;3
TRX02053;VEND009;2024-04-25;Online;Empresa;Sur;205;80;7
TRX02054;VEND007;2024-01-21;Retail;Gobierno;Sur;206;152;2
TRX02055;VEND007;2024-05-23;Venta_Directa;Particular;Levante;140;125;1
TRX02056;VEND008;2024-11-06;Online;Empresa;Canarias;263;61;6
TRX02057;VEND006;2024-07-19;Distribuidor;Gobierno;Andalucía;102;78;2
TRX02058;VEND004;2024-09-01;Venta_Directa;Particular;Sur;432;37;4
TRX02059;VEND004;2024-05-17;Distribuidor;Empresa;Andalucía;304;152;4
TRX02060;VEND008;2024-02-10;Online;Empresa;Canarias;195;82;2
TRX02061;VEND002;2024-06-28;Retail;Gobierno;Centro;289;130;7
TRX02062;VEND001;2024-06-09;Distribuidor;Gobierno;Sur;151;63;5
TRX02063;VEND005;2024-03-27;Venta_Directa;Gobierno;Levante;154;68;3
TRX02064;VEND004;2024-03-29;Online;Particular;Andalucía;428;71;7
TRX02065;VEND003;2024-04-04;Distribuidor;Empresa;Norte;371;58;4
TRX02066;VEND007;2024-12-03;Distribuidor;Gobierno;Canarias;381;72;3
TRX02067;VEND006;2024-03-16;Distribuidor;Gobierno;Norte;495;10;6
TRX02068;VEND005;2024-10-16;Retail;Empresa;Centro;206;68;6
TRX02069;VEND006;2024-09-04;Online;Particular;Andalucía;171;38;4
TRX02070;VEND005;2024-04-06;Venta_Directa;Particular;Centro;302;122;8
TRX02071;VEND003;2024-11-27;Venta_Directa;Gobierno;Centro;205;108;6
TRX02072;VEND009;2024-02-17;Venta_Directa;Empresa;Sur;307;145;3
TRX02073;VEND005;2024-08-15;Venta_Directa;Particular;Andalucía;237;69;5
TRX02074;VEND008;2024-09-30;Online;Gobierno;Norte;204;61;5
TRX02075;VEND005;2024-04-26;Distribuidor;Particular;Centro;161;47;6
TRX02076;VEND004;2024-10-10;Venta_Directa;Empresa;Canarias;232;59;7
TRX02077;VEND002;2024-10-12;Venta_Directa;Particular;Andalucía;246;78;4
TRX02078;VEND006;2024-10-05;Distribuidor;Gobierno;Sur;312;46;8
TRX02079;VEND009;2024-12-04;Online;Gobierno;Norte;221;98;6
TRX02080;VEND001;2024-10-24;Retail;Particular;Canarias;337;90;4
TRX02081;VEND003;2024-03-31;Retail;Empresa;Sur;301;21;8
TRX02082;VEND003;2024-09-29;Online;Empresa;Norte;192;31;6
TRX02083;VEND003;2024-06-01;Distribuidor;Gobierno;Andalucía;172;11;2
TRX02084;VEND010;2024-08-03;Retail;Gobierno;Norte;345;54;3
TRX02085;VEND002;2024-01-19;Online;Empresa;Centro;124;44;3
TRX02086;VEND004;2024-09-16;Online;Gobierno;Levante;457;10;1
TRX02087;VEND003;2024-11-22;Retail;Gobierno;Andalucía;50;102;5
TRX02088;VEND001;2024-01-22;Venta_Directa;Gobierno;Andalucía;206;109;5
TRX02089;VEND003;2024-04-18;Retail;Particular;Centro;368;22;4
TRX02090;VEND007;2024-09-28;Venta_Directa;Empresa;Centro;181;67;1
TRX02091;VEND004;2024-05-23;Retail;Empresa;Sur;268;186;6
TRX02092;VEND002;2024-11-24;Distribuidor;Particular;Centro;275;80;7
TRX02093;VEND009;2024-08-02;Distribuidor;Gobierno;Norte;257;85;4
TRX02094;VEND008;2024-03-07;Venta_Directa;Gobierno;Canarias;333;110;7
TRX02095;VEND004;2024-08-12;Online;Empresa;Levante;213;80;2
TRX02096;VEND008;2024-12-24;Distribuidor;Empresa;Andalucía;427;10;3
TRX02097;VEND004;2024-11-18;Distribuidor;Particular;Canarias;277;75;6
TRX02098;VEND010;2024-12-14;Retail;Gobierno;Centro;91;157;3
TRX02099;VEND003;2024-05-30;Venta_Directa;Gobierno;Norte;240;67;4
TRX02100;VEND009;2024-06-13;Retail;Empresa;Andalucía;438;80;5
TRX02101;VEND010;2024-11-27;Venta_Directa;Empresa;Levante;238;125;4
TRX02102;VEND002;2024-09-21;Retail;Gobierno;Canarias;310;48;5
TRX02103;VEND010;2024-04-06;Online;Particular;Sur;230;72;1
TRX02104;VEND005;2024-04-07;Online;Gobierno;Sur;193;90;3
TRX02105;VEND001;2024-08-04;Distribuidor;Particular;Andalucía;370;27;5
TRX02106;VEND006;2024-09-13;Distribuidor;Particular;Andalucía;50;92;1
TRX02107;VEND010;2024-07-30;Distribuidor;Gobierno;Sur;274;10;6
TRX02108;VEND005;2024-05-12;Online;Particular;Sur;136;86;4
TRX02109;VEND001;2024-12-04;Venta_Directa;Empresa;Andalucía;164;131;3
TRX02110;VEND004;2024-07-07;Retail;Particular;Sur;318;79;4
TRX02111;VEND007;2024-07-30;Venta_Directa;Particular;Andalucía;184;39;8
TRX02112;VEND008;2024-11-06;Retail;Particular;Sur;111;102;3
TRX02113;VEND002;2024-06-15;Venta_Directa;Particular;Andalucía;185;52;4
TRX02114;VEND001;2024-01-13;Venta_Directa;Particular;Sur;161;134;7
TRX02115;VEND006;2024-09-17;Venta_Directa;Empresa;Canarias;158;24;7
TRX02116;VEND005;2024-11-04;Venta_Directa;Empresa;Centro;50;136;7
TRX02117;VEND002;2024-12-15;Venta_Directa;Gobierno;Centro;129;124;5
TRX02118;VEND003;2024-08-02;Venta_Directa;Gobierno;Centro;286;73;4
TRX02119;VEND003;2024-05-14;Venta_Directa;Gobierno;Levante;122;103;3
TRX02120;VEND008;2024-12-06;Online;Particular;Sur;235;36;4
TRX02121;VEND001;2024-09-02;Retail;Empresa;Canarias;88;68;7
TRX02122;VEND007;2024-12-02;Distribuidor;Gobierno;Norte;311;74;5
TRX02123;VEND008;2024-02-08;Distribuidor;Particular;Canarias;197;34;4
TRX02124;VEND003;2024-07-15;Distribuidor;Particular;Andalucía;91;158;4
TRX02125;VEND006;2024-06-01;Venta_Directa;Particular;Sur;271;145;4
TRX02126;VEND002;2024-04-16;Online;Particular;Sur;218;42;4
TRX02127;VEND006;2024-06-15;Online;Gobierno;Centro;195;116;6
TRX02128;VEND009;2024-09-18;Online;Particular;Levante;389;92;6
TRX02129;VEND006;2024-02-13;Distribuidor;Empresa;Norte;196;84;3
TRX02130;VEND003;2024-05-20;Retail;Particular;Sur;394;69;4
TRX02131;VEND001;2024-02-14;Retail;Particular;Canarias;126;73;5
TRX02132;VEND005;2024-10-24;Retail;Gobierno;Sur;106;138;5
TRX02133;VEND006;2024-08-12;Venta_Directa;Particular;Norte;335;34;8
TRX02134;VEND008;2024-12-23;Online;Particular;Centro;50;15;4
TRX02135;VEND010;2024-01-22;Online;Particular;Norte;240;67;1
TRX02136;VEND002;2024-07-18;Online;Empresa;Andalucía;80;65;4
